Start_Date,Assign_ID,Weight_Result,,Start_Date,Assign_ID,Weight_Result
2018-08-26 11:43,P7163922,138.178,,2018-09-04 14:19,P7188523,135.44
2018-08-26 12:06,P7163923,136.802,,2018-09-04 14:40,P7188524,136.293
2018-08-26 12:27,P7163924,138.397,,2018-09-04 15:01,P7188279,137.719
2018-08-26 12:48,P7163925,136.076,,2018-09-04 15:22,P7188504,134.28
2018-08-26 13:09,P7163926,137.399,,2018-09-04 15:46,P7163113,137.984
2018-08-26 13:31,P7163927,137.49,,2018-09-04 16:07,P7163120,138.66
2018-08-26 13:51,P7163928,136.578,,2018-09-04 16:29,P7187955,136.175
2018-08-26 14:13,P7163929,137.338,,2018-09-04 16:50,P7187956,136.372
2018-08-26 14:35,P7163930,136.623,,2018-09-04 17:12,P7187957,136.344
2018-08-26 14:58,P7163931,136.333,,2018-09-04 17:33,P7163938,134.493
2018-08-26 15:19,P7163932,136.652,,2018-09-04 17:55,P7163939,131.614
2018-08-26 15:40,P7163933,132.893,,2018-09-04 18:16,P7163940,133.661
2018-08-26 16:02,P7163934,131.064,,2018-09-04 18:38,P7186961,137.034
2018-08-26 16:23,P7163935,134.004,,2018-09-04 18:59,P7186962,137.516
2018-08-26 16:44,P7163936,133.433,,2018-09-04 19:21,P7186963,136.536
2018-08-26 17:05,P7163937,132.251,,2018-09-04 19:42,P7186964,137.165
2018-08-26 17:26,P7163938,134.374,,2018-09-04 20:03,P7186965,137.674
2018-08-26 17:48,P7163939,131.432,,2018-09-04 20:24,P7186966,135.556
2018-08-26 18:09,P7163940,133.331,,2018-09-04 20:45,P7186967,138.083
2018-08-26 18:30,P7163941,130.338,,2018-09-04 21:06,P7186968,138.26
2018-08-26 18:52,P7163942,139.011,,2018-09-04 21:28,P7186985,137.901
2018-08-26 19:12,P7163943,137.756,,2018-09-04 21:49,P7186986,135.168
2018-08-26 19:34,P7163944,140.745,,2018-09-04 22:13,P7186987,135.444
2018-08-26 19:56,P7163945,137.007,,2018-09-04 22:34,P7186988,136.122
2018-08-26 20:18,P7163946,138.322,,2018-09-04 22:55,P7186989,134.234
2018-08-26 20:39,P7163947,137.572,,2018-09-04 23:17,P7186990,135.598
2018-08-26 21:00,P7163948,138.903,,2018-09-04 23:38,P7186991,135.805
2018-08-26 21:24,P7163949,137.73,,2018-09-04 23:59,P7186992,136.696
2018-08-26 21:46,P7163950,137.69,,2018-09-05 0:20,P7186993,137.902
2018-08-26 22:08,P7188501,137.232,,2018-09-05 0:42,P7186994,137.871
2018-08-26 22:30,P7188502,135.567,,2018-09-05 1:03,P7186995,138.584
2018-08-26 22:52,P7188503,137.511,,2018-09-05 1:24,P7186996,137.068
2018-08-26 23:13,P7188504,133.98,,2018-09-05 1:47,P7186997,138.033
2018-08-26 23:35,P7188505,134.011,,2018-09-05 2:27,P7186998,137.293
2018-08-26 23:56,P7188506,134.364,,2018-09-05 3:28,P7186999,138.325
2018-08-27 0:17,P7188507,135.438,,2018-09-05 3:50,P7187000,136.892
2018-08-27 0:38,P7188508,133.925,,2018-09-05 4:13,P7187878,136.435
2018-08-27 0:59,P7188509,134.442,,2018-09-05 4:36,P7187879,133.938
2018-08-27 1:21,P7188510,134.857,,2018-09-05 4:57,P7187880,136.894
2018-08-27 1:43,P7188511,134.71,,2018-09-05 5:18,P7187881,136.424
2018-08-27 2:05,P7188512,134.382,,2018-09-05 5:40,P7187882,136.775
2018-08-27 2:26,P7188513,133.773,,2018-09-05 6:01,P7187883,137.108
2018-08-27 2:48,P7188514,134.283,,2018-09-05 6:22,P7187884,135.788
2018-08-27 3:10,P7188515,135.085,,2018-09-05 6:43,P7187885,133.893
2018-08-27 3:31,P7188516,134.369,,2018-09-05 7:04,P7187886,136.723
2018-08-27 3:55,P7188517,133.493,,2018-09-05 7:25,P7187887,136.022
2018-08-27 4:17,P7188518,134.109,,2018-09-05 7:47,P7187888,137.697
2018-08-27 4:38,P7188519,135.374,,2018-09-05 8:08,P7187889,137.791
2018-08-27 5:00,P7188520,136.816,,2018-09-05 8:29,P7187890,137.162
2018-08-27 5:21,P7188521,136.053,,2018-09-05 8:50,P7187891,137.348
2018-08-27 5:42,P7188522,137.859,,2018-09-05 9:12,P7187892,134.667
2018-08-27 6:04,P7188523,135.272,,2018-09-05 9:34,P7187893,135.656
2018-08-27 6:25,P7188524,135.948,,2018-09-05 9:55,P7187894,135.855
2018-08-27 6:47,P7188525,136.626,,2018-09-05 10:16,P7187895,134.575
2018-08-27 7:08,P7188526,136.009,,2018-09-05 10:38,P7187151,136.351
2018-08-27 7:29,P7188527,135.854,,2018-09-05 11:02,P7187152,136.118
2018-08-27 7:50,P7188528,136.851,,2018-09-05 11:23,P7187153,134.897
2018-08-27 8:12,P7188529,137.993,,2018-09-05 11:45,P7187154,137.31
2018-08-27 8:34,P7188530,135.82,,2018-09-05 12:07,P7187155,137.464
2018-08-27 12:04,P7188531,136.956,,2018-09-05 12:29,P7187156,137.422
2018-08-27 12:27,P7188532,135.624,,2018-09-05 12:51,P7187157,137.477
2018-08-27 12:48,P7188533,135.722,,2018-09-05 13:12,P7187158,135.735
2018-08-27 13:10,P7188534,133.181,,2018-09-05 13:33,P7187159,136.983
2018-08-27 13:32,P7188535,134.274,,2018-09-05 13:55,P7187160,136.746
2018-08-27 13:54,P7188536,135.071,,2018-09-05 14:16,P7187161,138.411
2018-08-27 14:16,P7188537,134.877,,2018-09-05 14:37,P7187162,137.045
2018-08-27 14:58,P7188538,136.011,,2018-09-05 14:59,P7187163,137.859
2018-08-27 15:19,P7188539,136.376,,2018-09-05 15:21,P7187164,137.294
2018-08-27 15:40,P7188540,134.809,,2018-09-05 16:14,P7187165,137.807
2018-08-27 16:02,P7188541,134.272,,2018-09-05 16:35,P7187166,135.39
2018-08-27 17:22,P7188542,134.698,,2018-09-05 16:56,P7187167,136.176
2018-08-27 17:43,P7188543,135.116,,2018-09-05 17:18,P7187168,137.898
2018-08-27 18:04,P7188544,136.635,,2018-09-05 17:41,P7187169,137.663
2018-08-27 18:27,P7188545,134.285,,2018-09-05 18:02,P7187170,136.102
2018-08-27 18:48,P7188546,134.958,,2018-09-05 18:24,P7187171,134.809
2018-08-27 19:10,P7188547,134.742,,2018-09-05 18:45,P7187172,137.011
2018-08-27 19:31,P7188548,135.199,,2018-09-05 19:06,P7187173,136.672
2018-08-27 19:52,P7188549,135.574,,2018-09-05 19:27,P7187174,135.713
2018-08-27 20:13,P7188550,135.699,,2018-09-06 17:28,P7187236,138.378
2018-08-27 20:34,P7163101,136.859,,2018-09-06 17:49,P7187226,137.403
2018-08-27 20:55,P7163102,138.754,,2018-09-06 18:10,P7187227,136.846
2018-08-27 21:17,P7163103,138.762,,2018-09-06 18:31,P7187228,137.586
2018-08-27 21:39,P7163104,137.681,,2018-09-06 18:53,P7187229,135.581
2018-08-27 22:01,P7163105,137.375,,2018-09-06 19:14,P7187230,137.485
2018-08-27 22:22,P7163106,138.287,,2018-09-06 19:37,P7187231,136.753
2018-08-27 22:43,P7163107,138.014,,2018-09-06 19:58,P7187232,136.157
2018-08-27 23:05,P7163108,137.707,,2018-09-06 20:19,P7187233,134.79
2018-08-27 23:25,P7163109,135.868,,2018-09-06 20:41,P7187234,136.635
2018-08-27 23:46,P7163110,136.133,,2018-09-06 21:02,P7187235,135.406
2018-08-28 0:08,P7163111,135.447,,2018-09-06 21:23,P7188550,135.983
2018-08-28 0:29,P7163112,136.751,,2018-09-06 21:45,P7163101,136.942
2018-08-28 0:52,P7163113,137.51,,2018-09-06 22:07,P7163102,138.953
2018-08-28 1:13,P7163114,138.197,,2018-09-06 22:28,P7163103,138.873
2018-08-28 1:33,P7163115,137.706,,2018-09-06 22:50,P7163114,138.476
2018-08-28 1:54,P7163116,138.186,,2018-09-06 23:10,P7163115,137.87
2018-08-28 2:15,P7163117,137.362,,2018-09-06 23:32,P7163116,138.228
2018-08-28 2:38,P7163118,139.859,,2018-09-06 23:53,P7163117,137.569
2018-08-28 2:58,P7163119,139.205,,2018-09-07 0:14,P7163121,137.023
2018-08-28 3:19,P7163120,138.215,,2018-09-07 0:35,P7163122,136.793
2018-08-28 3:40,P7163121,136.724,,2018-09-07 0:57,P7163123,136.189
2018-08-28 4:02,P7163122,136.636,,2018-09-07 1:19,P7163124,136.788
2018-08-28 4:24,P7163123,135.966,,2018-09-07 1:41,P7187243,134.907
2018-08-28 4:45,P7163124,136.56,,2018-09-07 2:04,P7187244,137.503
2018-08-28 5:07,P7163125,137.726,,2018-09-07 2:25,P7187245,137.297
2018-08-28 14:06,P7163126,138.507,,2018-09-07 2:46,P7187246,137.83
2018-08-28 14:27,P7163127,136.15,,2018-09-07 3:07,P7187247,137.282
2018-08-28 14:48,P7163128,138.12,,2018-09-07 3:29,P7187248,135.744
2018-08-28 15:10,P7163129,137.695,,2018-09-07 3:51,P7187249,137.708
2018-08-28 15:31,P7163130,138.312,,2018-09-07 4:12,P7163937,132.269
2018-08-28 15:52,P7163131,137.49,,2018-09-07 4:34,P7163941,130.692
2018-08-28 16:13,P7163132,136.794,,2018-09-07 4:55,P7163942,139.244
2018-08-28 16:34,P7163133,137.794,,2018-09-07 5:17,P7163943,137.871
2018-08-28 16:55,P7163134,137.298,,2018-09-07 5:38,P7163944,140.955
2018-08-28 17:16,P7163135,135.582,,2018-09-07 5:59,P7163945,137.187
2018-08-28 17:37,P7163136,136.986,,2018-09-07 6:20,P7188505,134.019
2018-08-28 17:58,P7163137,137.708,,2018-09-07 6:41,P7188506,134.613
2018-08-28 18:19,P7163138,136.748,,2018-09-07 7:03,P7188507,135.942
2018-08-28 18:41,P7163139,136.613,,2018-09-07 7:25,P7188508,134.342
2018-08-28 19:02,P7163140,135.939,,2018-09-07 7:45,P7188509,134.714
2018-08-28 19:24,P7163141,136.853,,2018-09-07 8:06,P7188510,135.042
2018-08-28 19:46,P7163142,135.257,,2018-09-07 8:30,P7188511,134.946
2018-08-28 20:09,P7163143,137.126,,2018-09-07 8:52,P7188512,134.574
2018-08-28 20:30,P7163144,135.16,,2018-09-07 9:14,P7188534,133.19
2018-08-28 21:24,P7163145,135.903,,2018-09-07 9:35,P7188535,134.426
2018-08-28 21:45,P7163146,135.642,,2018-09-07 9:56,P7188536,135.463
2018-08-28 22:06,P7163147,135.496,,2018-09-07 10:17,P7188537,135.195
2018-08-28 22:28,P7163148,135.079,,2018-09-07 10:38,P7188538,136.24
2018-08-28 22:51,P7163149,137.016,,2018-09-07 10:59,P7188539,136.515
2018-08-28 23:12,P7163150,137.637,,2018-09-07 11:19,P7188540,134.986
2018-08-28 23:34,P7187201,135.214,,2018-09-07 11:41,P7188541,134.425
2018-08-28 23:56,P7187202,136.454,,2018-09-07 12:02,P7188542,134.653
2018-08-29 0:17,P7187203,135.987,,2018-09-07 12:24,P7188543,135.347
2018-08-29 0:39,P7187204,134.659,,2018-09-07 12:45,P7188544,137.092
2018-08-29 1:00,P7187205,136.756,,2018-09-07 13:07,P7188545,134.664
2018-08-29 1:22,P7187206,137.148,,2018-09-07 13:28,P7188546,135.218
2018-08-29 1:43,P7187207,135.459,,2018-09-07 13:49,P7188547,134.916
2018-08-29 2:05,P7187208,134.872,,2018-09-07 14:11,P7188548,135.448
2018-08-29 2:27,P7187209,136.142,,2018-09-07 14:32,P7188549,135.767
2018-08-29 2:51,P7187210,135.811,,2018-09-07 14:56,P7163946,138.135
2018-08-29 3:12,P7187211,133.923,,2018-09-07 15:18,P7163947,137.95
2018-08-29 3:34,P7187212,135.983,,2018-09-07 15:39,P7163948,139.491
2018-08-29 3:55,P7187213,135.899,,2018-09-07 16:01,P7163949,138.272
2018-08-29 4:17,P7187214,136.163,,2018-09-07 16:22,P7163950,138.116
2018-08-29 4:38,P7187215,135.884,,2018-09-07 16:43,P7188501,137.539
2018-08-29 5:00,P7187216,137.027,,2018-09-07 17:05,P7188502,135.877
2018-08-29 5:21,P7187217,134.918,,2018-09-07 17:27,P7188503,137.867
2018-08-29 5:43,P7187218,137.283,,2018-09-11 15:12,P7163881,137.999
2018-08-29 6:03,P7187219,137.089,,2018-09-11 15:34,P7163882,139.174
2018-08-29 6:24,P7187220,136.124,,2018-09-11 15:57,P7163891,139.348
2018-08-29 6:45,P7187221,136.993,,2018-09-11 16:19,P7163892,138.427
2018-08-29 7:08,P7187222,136.637,,2018-09-11 16:40,P7187436,135.024
2018-08-29 7:29,P7187223,135.91,,2018-09-11 17:02,P7187437,137.777
2018-08-29 7:50,P7187224,137.024,,2018-09-11 17:24,P7187441,136.724
2018-08-29 8:11,P7187225,136.204,,2018-09-11 17:45,P7187442,135.651
2018-08-29 8:32,P7187226,137.399,,2018-09-11 18:07,P7187250,137.549
2018-08-29 8:53,P7187227,136.548,,2018-09-11 18:27,P7163851,140.618
2018-08-29 9:17,P7187228,137.085,,2018-09-11 18:49,P7163134,137.324
2018-08-29 9:38,P7187229,135.416,,2018-09-11 19:10,P7163135,135.845
2018-08-29 9:59,P7187230,137.165,,2018-09-11 19:31,P7163136,137.177
2018-08-29 10:20,P7187231,136.601,,2018-09-11 19:52,P7163137,137.843
2018-08-29 10:41,P7187232,135.778,,2018-09-11 20:13,P7163138,136.95
2018-08-29 11:03,P7187233,134.511,,2018-09-11 20:35,P7163139,136.746
2018-08-29 11:24,P7187234,136.492,,2018-09-11 20:56,P7163140,136.169
2018-08-29 11:45,P7187235,135.242,,2018-09-11 21:17,P7163141,137.065
2018-08-29 12:07,P7187236,138.108,,2018-09-11 21:38,P7188525,136.632
2018-08-29 12:28,P7187237,137.058,,2018-09-11 22:00,P7188526,136.353
2018-08-29 12:49,P7187238,135.595,,2018-09-11 22:24,P7188527,136.151
2018-08-29 13:11,P7187239,137.647,,2018-09-11 22:46,P7188528,137.098
2018-08-29 13:32,P7187240,137.478,,2018-09-11 23:07,P7188529,138.148
2018-08-30 10:38,P7187010,137.032,,2018-09-11 23:28,P7188530,136.005
2018-08-30 11:02,P7187011,136.592,,2018-09-11 23:50,P7188531,137.13
2018-08-30 11:23,P7187012,136.172,,2018-09-12 0:11,P7188532,135.723
2018-08-30 11:44,P7187013,137.205,,2018-09-12 0:32,P7188533,136.037
2018-08-30 12:05,P7187014,136.857,,2018-09-12 0:53,P7163125,137.758
2018-08-30 12:26,P7187015,137.271,,2018-09-12 1:15,P7163126,138.924
2018-08-30 12:47,P7187016,135.807,,2018-09-12 1:36,P7163127,136.528
2018-08-30 13:09,P7187017,137.727,,2018-09-12 1:58,P7163128,138.393
2018-08-30 19:46,P7187241,137.144,,2018-09-12 2:19,P7163129,139.227
2018-08-30 20:06,P7187242,135.395,,2018-09-12 2:41,P7163142,135.275
2018-08-30 20:27,P7187243,134.876,,2018-09-12 3:02,P7163143,137.416
2018-08-30 20:48,P7187244,137.262,,2018-09-12 3:23,P7163144,135.399
2018-08-30 21:09,P7187245,136.845,,2018-09-12 3:44,P7163145,136.076
2018-08-30 21:30,P7187246,137.688,,2018-09-12 4:04,P7163146,135.833
2018-08-30 21:51,P7187247,136.829,,2018-09-12 4:25,P7163147,135.601
2018-08-30 22:13,P7187248,135.62,,2018-09-12 4:48,P7163148,135.297
2018-08-30 22:35,P7187249,137.544,,2018-09-12 5:10,P7163149,137.37
2018-08-30 22:57,P7187250,137.542,,2018-09-12 5:32,P7187239,137.717
2018-08-30 23:18,P7163851,140.468,,2018-09-12 5:53,P7187240,137.678
2018-08-30 23:39,P7163852,139.606,,2018-09-12 6:15,P7187241,137.414
2018-08-31 0:02,P7163853,134.688,,2018-09-12 6:36,P7187242,135.868
2018-08-31 0:24,P7163854,140.246,,2018-09-12 6:58,P7187969,139.769
2018-08-31 0:45,P7163855,137.383,,2018-09-12 7:19,P7187970,138.945
2018-08-31 1:05,P7163856,138.668,,2018-09-12 7:40,P7187971,138.99
2018-08-31 1:26,P7163857,136.695,,2018-09-12 8:01,P7187972,138.783
2018-08-31 1:47,P7163858,135.051,,2018-09-12 8:22,P7186953,136.433
2018-08-31 2:09,P7163859,136.946,,2018-09-12 8:44,P7186954,137.65
2018-08-31 2:30,P7163860,138.725,,2018-09-12 9:05,P7186955,136.602
2018-08-31 2:51,P7163861,139.425,,2018-09-12 9:26,P7186956,137.343
2018-08-31 3:11,P7163862,137.071,,2018-09-12 9:47,P7186957,137.328
2018-08-31 3:32,P7163863,138.812,,2018-09-12 10:08,P7186977,136.037
2018-08-31 3:53,P7163864,137.982,,2018-09-12 10:30,P7186978,136.646
2018-08-31 4:14,P7163865,138.624,,2018-09-12 10:52,P7186979,136.18
2018-08-31 4:36,P7163866,139.708,,2018-09-12 11:15,P7186980,135.513
2018-08-31 4:57,P7163867,142.288,,2018-09-12 11:36,P7186981,135.279
2018-08-31 5:18,P7163868,145.765,,2018-09-12 11:57,P7186982,136.284
2018-08-31 5:39,P7163869,146.05,,2018-09-12 12:19,P7186983,136.314
2018-08-31 6:00,P7163870,145.685,,2018-09-12 12:40,P7186984,137.16
2018-09-02 15:45,P7163871,140.59,,2018-09-12 13:02,P7163921,135.967
2018-09-02 16:06,P7163872,138.652,,2018-09-12 13:23,P7163922,138.299
2018-09-02 16:30,P7163873,137.71,,2018-09-12 13:45,P7163923,137.102
2018-09-02 16:51,P7163874,136.826,,2018-09-12 14:07,P7163924,138.709
2018-09-02 17:12,P7163875,139.425,,2018-09-12 14:28,P7163925,136.297
2018-09-02 17:33,P7163876,138.901,,2018-09-12 14:50,P7163926,137.563
2018-09-02 17:55,P7163877,138.28,,2018-09-12 15:12,P7163927,137.678
2018-09-02 18:16,P7163878,136.396,,2018-09-12 15:32,P7163928,136.714
2018-09-02 18:38,P7163879,134.981,,2018-09-12 15:53,P7163929,137.345
2018-09-02 19:00,P7163880,137.725,,2018-09-12 16:15,P7163930,136.738
2018-09-02 19:22,P7163881,137.742,,2018-09-12 16:36,P7163931,136.647
2018-09-02 19:43,P7163882,138.546,,2018-09-12 16:58,P7163932,136.932
2018-09-02 20:05,P7163883,137.066,,2018-09-12 17:19,P7163933,133.126
2018-09-02 20:26,P7163884,137.591,,2018-09-12 17:43,P7163934,131.251
2018-09-02 20:47,P7163885,141.658,,2018-09-12 18:05,P7163935,134.212
2018-09-02 21:08,P7163886,140.69,,2018-09-12 18:26,P7163936,133.577
2018-09-02 21:28,P7163887,139.27,,2018-09-14 16:33,P7163880,137.74
2018-09-02 21:49,P7163888,138.311,,2018-09-14 16:54,P7163883,137.443
2018-09-02 22:11,P7163889,137.696,,2018-09-14 17:16,P7163884,138.259
2018-09-02 22:33,P7163890,136.202,,2018-09-14 17:36,P7163885,141.862
2018-09-02 22:57,P7163891,139.139,,2018-09-14 17:58,P7163886,141.158
2018-09-02 23:18,P7163892,138.112,,2018-09-14 18:19,P7163887,139.528
2018-09-02 23:40,P7163893,140.102,,2018-09-14 18:40,P7163888,138.878
2018-09-03 0:01,P7163894,140.725,,2018-09-14 19:01,P7163889,137.897
2018-09-03 0:23,P7163895,141.271,,2018-09-14 19:22,P7163890,136.564
2018-09-03 14:09,2.02E+13,134.122,,2018-09-14 19:43,P7187464,137.49
2018-09-03 14:30,2.02E+13,135.557,,2018-09-14 20:04,P7187465,137.689
2018-09-03 14:51,2.02E+13,136.488,,2018-09-14 20:25,P7187466,135.41
2018-09-03 15:12,2.02E+13,138.152,,2018-09-14 20:46,P7187467,137.043
2018-09-03 15:34,2.02E+13,138.325,,2018-09-14 21:07,P7187468,134.819
2018-09-03 15:55,2.02E+13,136.845,,2018-09-14 21:27,P7186919,138.111
2018-09-03 16:16,2.02E+13,138.377,,2018-09-14 21:49,P7186926,138.13
2018-09-03 16:38,2.02E+13,134.185,,2018-09-14 22:12,P7186933,138.455
2018-09-03 16:59,2.02E+13,137.404,,2018-09-14 22:33,P7186940,137.729
