"Time.N","Assign_ID","Wgt.N"
"2018-07-19 23:37","P7163471",136.71
"2018-07-19 23:57","P7163472",140.074
"2018-07-20 0:17","P7163473",141.218
"2018-07-20 0:40","P7163474",140.916
"2018-07-20 1:00","P7163475",141.01
"2018-07-20 1:20","P7163476",141.737
"2018-07-20 1:40","P7163477",141.273
"2018-07-20 2:00","P7163478",143.043
"2018-07-20 2:21","P7163479",140.902
"2018-07-20 17:36","P7164481",141.973
"2018-07-20 17:56","P7164482",140.381
"2018-07-20 18:16","P7164483",142.939
"2018-07-20 18:36","P7164484",142.759
"2018-07-20 18:57","P7164485",139.172
"2018-07-20 19:17","P7164486",139.828
"2018-07-20 19:38","P7164487",139.799
"2018-07-20 19:58","P7164488",137.11
"2018-07-20 20:18","P7164489",138.467
"2018-07-20 20:38","P7164490",139.256
"2018-07-20 20:59","P7164491",141.789
"2018-07-20 21:19","P7164492",138.933
"2018-07-20 21:39","P7164493",142.608
"2018-07-20 21:59","P7164494",141.315
"2018-07-20 22:20","P7164495",143.083
"2018-07-20 22:40","P7164496",143.149
"2018-07-20 23:00","P7164497",140.092
"2018-07-20 23:21","P7164498",139.657
"2018-07-20 23:41","P7164499",141.995
"2018-07-21 0:03","P7164500",140.591
"2018-07-21 0:23","P7162201",137.195
"2018-07-21 0:44","P7162202",136.569
"2018-07-21 1:04","P7162203",136.566
"2018-07-21 1:24","P7162204",137.052
"2018-07-21 1:44","P7162205",135.78
"2018-07-21 2:04","P7162206",135.127
"2018-07-21 2:24","P7162207",138.117
"2018-07-21 2:44","P7162208",136.305
"2018-07-21 3:05","P7162209",136.201
"2018-07-21 3:25","P7162210",137.508
"2018-07-21 3:45","P7162211",136.625
"2018-07-21 4:05","P7162212",137.644
"2018-07-21 4:26","P7162213",135.375
"2018-07-21 4:46","P7162214",136.515
"2018-07-21 5:07","P7162215",136.854
"2018-07-22 16:10","P7162216",136.455
"2018-07-22 16:31","P7162217",135.64
"2018-07-22 16:52","P7162218",137.503
"2018-07-22 17:13","P7162219",136.533
"2018-07-22 17:34","P7162220",136.164
"2018-07-22 17:54","P7162221",136.493
"2018-07-22 18:16","P7162222",135.15
"2018-07-22 18:37","P7162223",137.624
"2018-07-22 18:57","P7162224",137.106
"2018-07-22 19:18","P7162225",136.288
"2018-07-22 19:39","P7162226",137.496
"2018-07-22 20:00","P7162227",135.904
"2018-07-22 20:21","P7162228",137.273
"2018-07-22 20:41","P7162229",135.826
"2018-07-22 21:02","P7162230",137.386
"2018-07-22 21:23","P7162231",135.879
"2018-07-22 21:43","P7162232",137.872
"2018-07-22 22:06","P7162233",136.29
"2018-07-22 22:28","P7162234",138.175
"2018-07-22 22:48","P7162235",137.222
"2018-07-22 23:09","P7162236",136.864
"2018-07-22 23:30","P7162237",140.454
"2018-07-22 23:51","P7162238",136.181
"2018-07-23 0:12","P7162239",135.638
"2018-07-23 0:33","P7162240",136.726
"2018-07-23 0:54","P7162241",136.651
"2018-07-23 1:15","P7162242",136.146
"2018-07-23 1:35","P7162243",135.386
"2018-07-23 1:56","P7162244",136.63
"2018-07-23 2:17","P7162245",137.748
"2018-07-23 2:38","P7162246",139.471
"2018-07-23 2:59","P7162247",137.433
"2018-07-23 3:21","P7162248",137.764
"2018-07-23 3:41","P7162249",137.406
"2018-07-23 4:02","P7162250",136.931
"2018-07-23 20:24","P7164501",132.701
"2018-07-23 20:46","P7164502",137.019
"2018-07-23 21:07","P7164503",139.666
"2018-07-23 21:30","P7164504",140.082
"2018-07-23 21:51","P7164505",141.301
"2018-07-23 22:12","P7164506",141.267
"2018-07-23 22:34","P7164507",140.351
"2018-07-23 22:55","P7164508",139.977
"2018-07-23 23:16","P7164509",138.584
"2018-07-23 23:37","P7164510",137.862
"2018-07-23 23:58","P7164511",138.776
"2018-07-24 0:19","P7164512",140.925
"2018-07-24 0:41","P7164513",139.683
"2018-07-24 1:03","P7164514",138.654
"2018-07-24 1:24","P7164515",139.884
"2018-07-24 1:45","P7164516",135.159
"2018-07-24 2:05","P7164517",136.678
"2018-07-24 2:26","P7164518",137.633
"2018-07-24 2:47","P7164519",134.466
"2018-07-24 3:08","P7164520",137.188
"2018-07-24 3:29","P7164521",136.88
"2018-07-24 3:52","P7164522",134.489
"2018-07-24 4:13","P7164523",135.353
"2018-07-24 4:34","P7164524",135.731
"2018-07-24 4:55","P7164525",133.329
"2018-07-24 5:15","P7164526",137.938
"2018-07-24 5:36","P7164527",138.387
"2018-07-24 5:57","P7164528",137.06
"2018-07-24 6:17","P7164529",136.98
"2018-07-24 6:38","P7164530",137.272
"2018-07-24 6:59","P7164531",137.946
"2018-07-24 7:20","P7164532",136.255
"2018-07-24 7:40","P7164533",135.823
"2018-07-24 8:01","P7164534",136.623
"2018-07-24 8:22","P7164535",134.554
"2018-07-24 8:43","P7164536",134.608
"2018-07-24 9:03","P7164537",137.761
"2018-07-24 9:24","P7164538",134.392
"2018-07-24 9:44","P7164539",135.09
"2018-07-24 10:05","P7164540",136.019
"2018-07-24 10:28","P7164541",136.267
"2018-07-24 10:48","P7164542",137.638
"2018-07-24 11:08","P7164543",138.041
"2018-07-24 11:29","P7164544",137.418
"2018-07-24 11:49","P7164545",138.353
"2018-07-24 12:10","P7164546",136.379
"2018-07-24 12:31","P7164547",135.705
"2018-07-24 12:51","P7164548",138.513
"2018-07-24 13:12","P7164549",136.227
"2018-07-24 13:32","P7164550",137.93
"2018-07-24 13:53","P7164551",137.862
"2018-07-24 14:13","P7164552",137.449
"2018-07-24 16:29","P7164553",139.418
"2018-07-24 16:51","P7164554",137.527
"2018-07-24 17:13","P7164555",137.951
"2018-07-24 17:34","P7164556",138.331
"2018-07-24 17:56","P7164557",137.67
"2018-07-24 18:17","P7164558",138.289
"2018-07-24 18:37","P7164559",136.992
"2018-07-24 18:58","P7164560",136.646
"2018-07-24 19:19","P7164561",137.359
"2018-07-24 19:39","P7164562",137.01
"2018-07-24 20:00","P7164563",138.743
"2018-07-24 20:20","P7164564",137.461
"2018-07-24 20:41","P7164565",138.72
"2018-07-24 21:02","P7164566",138.073
"2018-07-25 14:32","P7164567",137.672
"2018-07-25 14:56","P7164568",138.257
"2018-07-25 15:18","P7164569",136.974
"2018-07-25 15:39","P7164570",137.801
"2018-07-25 16:00","P7164571",134.93
"2018-07-25 16:21","P7164572",139.042
"2018-07-25 16:43","P7164573",135.66
"2018-07-25 17:05","P7164574",137.501
"2018-07-25 17:26","P7164575",136.182
"2018-07-25 17:48","P7164576",133.195
"2018-07-25 18:10","P7164577",135.58
"2018-07-25 18:31","P7164578",136.967
"2018-07-25 18:52","P7164579",138.748
"2018-07-25 19:14","P7164580",137.988
"2018-07-25 19:35","P7164581",140.165
"2018-07-25 19:56","P7164582",139.043
"2018-07-25 20:18","P7164583",138.43
"2018-07-25 20:39","P7164584",139.425
"2018-07-25 21:00","P7164585",136.052
"2018-07-25 21:23","P7164586",135.729
"2018-07-25 21:44","P7164587",133.914
"2018-07-25 22:04","P7164588",134.627
"2018-07-25 22:25","P7164589",135.211
"2018-07-25 22:47","P7164590",131.784
"2018-07-25 23:08","P7164591",134.845
"2018-07-25 23:29","P7164592",135.945
"2018-07-25 23:50","P7164593",136.024
"2018-07-26 0:11","P7164594",131.768
"2018-07-26 0:32","P7164595",134.442
"2018-07-26 0:53","P7164596",133.378
"2018-07-26 1:13","P7164597",133.413
"2018-07-26 1:34","P7164598",133.653
"2018-07-26 1:55","P7164599",132.944
"2018-07-26 2:15","P7164600",134.04
"2018-07-26 11:51","P7164701",135.686
"2018-07-26 12:11","P7164702",136.727
"2018-07-26 12:33","P7164703",135.235
"2018-07-26 12:54","P7164704",134.744
"2018-07-26 13:15","P7164705",133.176
"2018-07-26 13:36","P7164706",134.673
"2018-07-26 13:56","P7164707",133.596
"2018-07-26 14:18","P7164708",133.828
"2018-07-26 14:40","P7164709",135.026
"2018-07-26 15:01","P7164710",132.391
"2018-07-26 19:39","P7163431",137.808
"2018-07-26 20:00","P7163432",139.928
"2018-07-26 20:21","P7163433",138.573
"2018-07-26 20:42","P7163434",137.788
"2018-07-26 21:03","P7163435",135.474
"2018-07-28 4:19","P7164711",132.165
"2018-07-28 4:40","P7164712",132.675
"2018-07-28 5:01","P7164713",131.218
"2018-07-28 5:22","P7164714",134.946
"2018-07-28 5:43","P7164715",133.162
"2018-07-28 6:04","P7164716",137.558
"2018-07-28 6:25","P7164717",137.881
"2018-07-28 6:46","P7164718",138.833
"2018-07-28 7:07","P7164719",138.473
"2018-07-28 7:27","P7164720",140.491
"2018-07-28 7:48","P7164721",138.104
"2018-07-28 8:09","P7164722",136.932
"2018-07-28 8:30","P7164723",137.242
"2018-07-28 8:53","P7164724",136.374
"2018-07-28 9:15","P7164725",135.591
"2018-07-28 9:36","P7164726",135.703
"2018-07-28 9:57","P7164727",134.723
"2018-07-28 10:17","P7164728",136.665
"2018-07-28 10:38","P7164729",136.158
"2018-07-28 11:00","P7164730",136.701
"2018-07-28 11:21","P7164731",137.073
"2018-07-28 11:42","P7164732",137.288
"2018-07-28 12:03","P7164733",136.046
"2018-07-28 12:23","P7164734",134.931
"2018-07-28 12:44","P7164735",135.6
"2018-07-28 13:06","P7164736",135.206
"2018-07-28 13:27","P7164737",133.617
"2018-07-28 13:48","P7164738",135.365
"2018-07-28 14:09","P7164739",134.22
"2018-07-28 14:30","P7164740",135.728
"2018-07-28 14:51","P7164741",136.094
"2018-07-28 15:11","P7164742",134.697
"2018-07-28 15:35","P7164743",135.19
"2018-07-28 15:56","P7164744",136.123
"2018-07-28 16:17","P7164745",134.833
"2018-07-28 16:38","P7164746",135.146
"2018-07-28 16:59","P7164747",136.604
"2018-07-28 17:19","P7164748",135.053
"2018-07-28 17:40","P7164749",135.64
"2018-07-28 18:00","P7164750",136.034
"2018-07-28 18:21","P7188751",136.145
"2018-07-28 18:42","P7188752",137.766
"2018-07-28 19:03","P7188753",137.421
"2018-07-28 19:25","P7188754",137.516
"2018-07-28 19:45","P7188755",136.269
"2018-07-28 20:06","P7188756",137.016
"2018-07-28 20:27","P7188757",137.763
"2018-07-28 20:48","P7188758",138.742
"2018-07-28 21:09","P7188759",137.803
"2018-07-28 21:30","P7188760",137.85
"2018-07-28 21:50","P7188761",137.703
"2018-07-28 22:14","P7188762",137.719
"2018-07-28 22:34","P7188763",136.891
"2018-07-28 22:55","P7188764",137.275
"2018-07-28 23:16","P7188765",137.72
"2018-07-28 23:37","P7188766",137.601
"2018-07-28 23:58","P7188767",137.669
"2018-07-29 0:18","P7188768",137.508
"2018-07-29 0:39","P7188769",138.59
"2018-07-29 1:00","P7188770",136.472
"2018-07-29 1:21","P7188771",137.178
"2018-07-29 1:42","P7188772",137.229
"2018-07-29 2:04","P7188773",135.947
"2018-07-29 2:25","P7188774",134.928
"2018-07-29 2:46","P7188775",136.493
"2018-07-29 3:07","P7188776",138.165
"2018-07-29 3:28","P7188777",136.483
"2018-07-29 3:49","P7188778",136.947
"2018-07-29 4:10","P7188779",136.965
"2018-07-29 4:31","P7188780",138.039
"2018-07-29 4:55","P7188781",137.889
"2018-07-29 5:15","P7188782",137.693
"2018-07-29 5:37","P7188783",138.29
"2018-07-29 5:58","P7188784",138.636
"2018-07-29 6:18","P7188785",136.88
"2018-07-29 6:40","P7188786",138.044
"2018-07-29 7:00","P7188787",137.048
"2018-07-29 7:21","P7188788",137.015
"2018-07-29 7:42","P7188789",136.782
"2018-07-29 8:03","P7188790",137.003
"2018-07-29 8:24","P7188791",136.555
"2018-07-29 8:45","P7188792",136.686
"2018-07-29 9:05","P7188793",135.77
"2018-07-29 9:26","P7188794",138.022
"2018-07-29 9:47","P7188795",136.418
"2018-07-29 10:07","P7188796",136.433
"2018-07-29 10:29","P7188797",136.881
"2018-07-29 10:49","P7188798",135.498
"2018-07-29 11:10","P7188799",135.851
"2018-07-29 11:33","P7188800",135.938
"2018-07-30 17:49","P7164251",137.761
"2018-07-30 18:10","P7164252",138.748
"2018-07-30 18:31","P7164253",141.066
"2018-07-30 18:52","P7164254",140.547
"2018-07-30 19:13","P7164255",136.946
"2018-07-30 19:33","P7164256",137.118
"2018-07-30 19:54","P7164257",135.438
"2018-07-30 20:14","P7164258",137.418
"2018-07-30 20:34","P7164259",136.442
"2018-07-30 20:55","P7164260",136.662
"2018-07-30 21:16","P7164261",139.009
"2018-07-30 21:37","P7164262",139.776
"2018-07-30 21:58","P7164263",138.964
"2018-07-30 22:19","P7164264",140.906
"2018-07-30 22:40","P7164265",139.223
"2018-07-30 23:00","P7164266",139.126
"2018-07-30 23:21","P7164267",135.657
"2018-07-30 23:43","P7164268",137.067
"2018-07-31 0:05","P7164269",137.1
"2018-07-31 0:26","P7164270",138.273
"2018-07-31 0:47","P7164271",138.786
"2018-07-31 1:08","P7164272",137.236
"2018-07-31 1:29","P7164273",138.355
"2018-07-31 1:50","P7164274",139.179
"2018-07-31 2:12","P7164275",139.209
"2018-07-31 2:32","P7164276",139.389
"2018-07-31 2:53","P7164277",139.351
"2018-07-31 3:15","P7164278",136.414
"2018-07-31 3:36","P7164279",138.342
"2018-07-31 3:57","P7164280",138.395
"2018-07-31 4:17","P7164281",136.945
"2018-07-31 4:38","P7164282",137.649
"2018-07-31 5:00","P7164283",137.728
"2018-07-31 5:20","P7164284",137.374
"2018-07-31 5:42","P7164285",143.701
"2018-07-31 6:03","P7164286",147.69
"2018-07-31 6:23","P7164287",145.46
"2018-07-31 6:46","P7164288",138.298
"2018-07-31 7:08","P7164289",136.398
"2018-07-31 7:29","P7164290",138.336
"2018-07-31 7:50","P7164291",137.427
"2018-07-31 8:11","P7164292",139.451
"2018-07-31 8:31","P7164293",140.019
"2018-07-31 8:52","P7164294",140.247
"2018-07-31 9:13","P7164295",139.746
"2018-07-31 9:34","P7164296",139.456
"2018-07-31 9:55","P7164297",139.277
"2018-07-31 10:17","P7164298",140.045
"2018-07-31 10:39","P7164299",140.873
"2018-07-31 10:59","P7164300",140.395
"2018-08-01 15:38","P7164301",138.337
"2018-08-01 15:59","P7164302",138.512
"2018-08-01 16:20","P7164303",139.26
"2018-08-01 16:40","P7164304",139.175
"2018-08-01 17:03","P7164305",136.904
"2018-08-01 17:23","P7164306",138.536
"2018-08-01 17:44","P7164307",136.558
"2018-08-01 18:06","P7164308",138.06
"2018-08-01 18:27","P7164309",137.331
"2018-08-01 18:48","P7164310",138.454
"2018-08-01 19:09","P7164311",138.071
"2018-08-01 19:31","P7164312",137.823
"2018-08-01 19:52","P7164313",135.58
"2018-08-01 20:14","P7164314",137.648
"2018-08-01 20:35","P7164315",137.019
"2018-08-01 20:56","P7164316",136.676
"2018-08-01 21:17","P7164317",137.743
"2018-08-01 21:38","P7164318",138.113
"2018-08-01 22:01","P7164319",137.006
"2018-08-01 22:21","P7164320",136.228
"2018-08-01 22:42","P7164321",137.859
"2018-08-01 23:04","P7164322",137.016
"2018-08-01 23:24","P7164323",138.349
"2018-08-01 23:45","P7164324",136.165
"2018-08-02 0:06","P7164325",137.309
"2018-08-02 0:27","P7164326",137.141
"2018-08-02 0:47","P7164327",138.163
"2018-08-02 1:08","P7164328",141.526
"2018-08-02 1:29","P7164329",138.527
"2018-08-02 1:50","P7164330",138.547
"2018-08-02 2:10","P7164331",139.455
"2018-08-02 2:31","P7164332",139.876
"2018-08-02 2:52","P7164333",139.78
"2018-08-02 3:13","P7164334",139.366
"2018-08-02 3:34","P7164335",142.906
"2018-08-02 3:55","P7164336",137.943
"2018-08-02 4:15","P7164337",137.774
"2018-08-02 4:38","P7164338",138.908
"2018-08-02 4:59","P7164339",138.719
"2018-08-02 5:19","P7164340",138.347
"2018-08-02 5:40","P7164341",139.083
"2018-08-02 6:01","P7164342",138.85
"2018-08-02 6:22","P7164343",138.027
"2018-08-02 6:43","P7164344",137.426
"2018-08-02 7:04","P7164345",138.782
"2018-08-02 7:25","P7164346",137.078
"2018-08-02 7:46","P7164347",136.414
"2018-08-02 8:07","P7164348",136.938
"2018-08-02 8:28","P7164349",136.429
"2018-08-02 8:49","P7164350",137.042
"2018-08-02 16:51","P7164201",140.886
"2018-08-02 17:13","P7164202",138.774
"2018-08-02 17:34","P7164203",137.61
"2018-08-02 17:57","P7164204",136.697
"2018-08-02 18:18","P7164205",137.886
"2018-08-02 18:39","P7164206",137.839
"2018-08-02 19:00","P7164207",136.208
"2018-08-02 19:22","P7164208",139.103
"2018-08-02 19:42","P7164209",138.961
"2018-08-02 20:03","P7164210",136.49
"2018-08-02 20:24","P7164211",139.158
"2018-08-02 20:44","P7164212",138.081
"2018-08-02 21:05","P7164213",138.766
"2018-08-02 21:26","P7164214",139.059
"2018-08-02 21:47","P7164215",138.24
"2018-08-03 14:28","P7164216",135.783
"2018-08-03 14:49","P7164217",138.125
"2018-08-03 15:11","P7164218",137.975
"2018-08-03 15:32","P7164219",136.717
"2018-08-03 15:54","P7164220",138.531
"2018-08-03 16:14","P7164221",137.268
"2018-08-03 16:36","P7164222",139.021
"2018-08-03 16:57","P7164223",139.489
"2018-08-03 17:18","P7164224",137.853
"2018-08-03 17:40","P7164225",140.157
"2018-08-03 18:01","P7164226",137.29
"2018-08-03 18:22","P7164227",140.667
"2018-08-03 18:43","P7164228",138.395
"2018-08-03 19:04","P7164229",140.507
"2018-08-03 19:26","P7164230",140.289
"2018-08-03 19:47","P7164231",141.267
"2018-08-03 20:11","P7164232",138.481
"2018-08-03 20:32","P7164233",137.427
"2018-08-03 20:53","P7164234",135.017
"2018-08-03 21:14","P7164235",136.573
"2018-08-03 21:35","P7164236",138.269
"2018-08-03 21:57","P7164237",136.781
"2018-08-03 22:17","P7164238",134.836
"2018-08-03 22:40","P7164239",135.788
"2018-08-03 23:01","P7164240",134.016
"2018-08-03 23:22","P7164241",135.725
"2018-08-03 23:43","P7164242",135.524
"2018-08-04 0:04","P7164243",136.979
"2018-08-04 0:26","P7164244",137.513
"2018-08-04 0:47","P7164245",136.324
"2018-08-04 1:09","P7164246",138.126
"2018-08-04 1:30","P7164247",137.343
"2018-08-04 1:51","P7164248",134.947
"2018-08-04 2:12","P7164249",138.041
"2018-08-04 2:35","P7164250",136.421
"2018-08-04 2:56","P7163351",136.2
"2018-08-04 3:17","P7163352",137.511
"2018-08-04 3:39","P7163353",136.412
"2018-08-04 4:00","P7163354",136.148
"2018-08-04 4:22","P7163355",136.368
"2018-08-04 4:44","P7163356",136.762
"2018-08-04 5:05","P7163357",137.599
"2018-08-04 5:26","P7163358",138.019
"2018-08-04 5:47","P7163359",137.191
"2018-08-04 6:08","P7163360",135
"2018-08-04 6:29","P7163361",136.39
"2018-08-04 6:50","P7163362",136.345
"2018-08-04 7:11","P7163363",136.239
"2018-08-04 7:32","P7163364",137.838
"2018-08-04 7:53","P7163365",135.982
"2018-08-04 8:14","P7163366",134.788
"2018-08-04 8:36","P7163367",136.089
"2018-08-04 8:59","P7163368",136.395
"2018-08-04 9:20","P7163369",137.11
"2018-08-04 9:40","P7163370",137.374
"2018-08-04 10:02","P7163371",136.128
"2018-08-04 10:22","P7163372",136.389
"2018-08-04 10:44","P7163373",137.757
"2018-08-04 11:05","P7163374",136.282
"2018-08-04 11:27","P7163375",136.109
"2018-08-04 11:48","P7163376",135.821
"2018-08-04 12:09","P7163377",136.497
"2018-08-04 12:30","P7163378",135.544
"2018-08-04 12:51","P7163379",134.945
"2018-08-04 13:12","P7163380",134.491
"2018-08-04 13:34","P7163381",134.523
"2018-08-04 13:56","P7163382",138.816
"2018-08-04 14:17","P7163383",137.262
"2018-08-04 14:39","P7163384",139.232
"2018-08-04 15:00","P7163385",137.845
"2018-08-04 15:23","P7163386",138.921
"2018-08-04 15:44","P7163387",139.346
"2018-08-04 16:05","P7163388",137.902
"2018-08-04 16:27","P7163389",139.03
"2018-08-04 16:48","P7163390",139.342
"2018-08-04 17:09","P7163391",139.772
"2018-08-04 17:30","P7163392",138.175
"2018-08-04 17:51","P7163393",136.774
"2018-08-04 18:12","P7163394",137.356
"2018-08-04 18:34","P7163395",137.545
"2018-08-04 18:55","P7163396",139.272
"2018-08-04 19:16","P7163397",139.928
"2018-08-04 19:37","P7163398",137.84
"2018-08-04 19:59","P7163399",136.946
"2018-08-04 20:20","P7163400",135.999
"2018-08-04 20:42","P7162801",139.241
"2018-08-04 21:03","P7162802",141.266
"2018-08-04 21:25","P7162803",141.755
"2018-08-04 21:47","P7162804",142.488
"2018-08-04 22:08","P7162805",138.505
"2018-08-06 15:49","P7162806",139.224
"2018-08-06 16:10","P7162807",138.769
"2018-08-06 16:31","P7162808",137.802
"2018-08-06 16:53","P7162809",137.895
"2018-08-06 17:14","P7162810",139.684
"2018-08-06 17:35","P7162811",139.032
"2018-08-06 17:56","P7162812",138.355
"2018-08-06 18:18","P7162813",139.422
"2018-08-06 18:39","P7162814",138.572
"2018-08-06 19:00","P7162815",139.214
"2018-08-06 19:23","P7162816",139.326
"2018-08-06 19:44","P7162817",138.307
"2018-08-06 20:05","P7162818",139.56
"2018-08-06 20:26","P7162819",137.983
"2018-08-06 20:47","P7162820",138.736
"2018-08-06 21:08","P7162821",138.288
"2018-08-06 21:29","P7162822",136.387
"2018-08-06 21:50","P7162823",140.107
"2018-08-06 22:11","P7162824",138.387
"2018-08-06 22:32","P7162825",138.408
"2018-08-06 22:54","P7162826",134.082
"2018-08-06 23:15","P7162827",136.791
"2018-08-06 23:36","P7162828",135.018
"2018-08-06 23:58","P7162829",139.299
"2018-08-07 0:19","P7162830",135.41
"2018-08-07 0:40","P7162831",137.099
"2018-08-07 1:00","P7162832",138.327
"2018-08-07 1:22","P7162833",137.356
"2018-08-07 1:45","P7162834",136.804
"2018-08-07 2:07","P7162835",137.934
"2018-08-07 2:28","P7162836",137.108
"2018-08-07 2:50","P7162837",137.31
"2018-08-07 3:11","P7162838",136.404
"2018-08-07 3:32","P7162839",137.801
"2018-08-07 3:53","P7162840",137.53
"2018-08-07 4:15","P7162841",136.337
"2018-08-07 4:36","P7162842",135.422
"2018-08-07 4:58","P7162843",137.728
"2018-08-07 5:18","P7162844",136.951
"2018-08-07 5:39","P7162845",135.049
"2018-08-07 6:01","P7162846",134.2
"2018-08-07 6:22","P7162847",135.965
"2018-08-07 6:43","P7162848",138.708
"2018-08-07 7:04","P7162849",136.738
"2018-08-07 7:25","P7162850",136.711
"2018-08-07 7:47","P7167001",136.925
"2018-08-07 8:10","P7167002",134.9
"2018-08-07 8:32","P7167003",137.114
"2018-08-07 8:52","P7167004",137.998
"2018-08-07 9:13","P7167005",136.499
"2018-08-07 9:35","P7167006",135.241
"2018-08-07 9:56","P7167007",135.311
"2018-08-07 10:17","P7167008",132.969
"2018-08-07 10:39","P7167009",135.076
"2018-08-07 11:01","P7167010",136.331
"2018-08-07 11:22","P7167011",135.891
"2018-08-07 11:43","P7167012",135.42
"2018-08-07 12:04","P7167013",136.728
"2018-08-07 12:25","P7167014",136.478
"2018-08-07 12:47","P7167015",136.723
"2018-08-07 13:09","P7167016",135.796
"2018-08-07 13:30","P7167017",137.693
"2018-08-07 13:51","P7167018",137.038
"2018-08-07 14:13","P7167019",136.819
"2018-08-07 14:36","P7167020",135.147
"2018-08-07 14:57","P7167021",137.429
"2018-08-07 15:18","P7167022",137.135
"2018-08-07 15:40","P7167023",134.479
"2018-08-07 16:01","P7167024",137.276
"2018-08-07 16:22","P7167025",136.22
"2018-08-07 16:44","P7167026",136.302
"2018-08-07 17:05","P7167027",134.493
"2018-08-07 17:26","P7167028",137.719
"2018-08-07 17:47","P7167029",137.216
"2018-08-07 18:08","P7167030",136.495
"2018-08-07 18:29","P7167031",135.498
"2018-08-07 18:51","P7167032",136.309
"2018-08-07 19:12","P7167033",136.258
"2018-08-07 19:34","P7167034",137.131
"2018-08-07 19:54","P7167035",135.408
"2018-08-07 20:15","P7167036",136.759
"2018-08-07 20:36","P7167037",136.766
"2018-08-07 20:59","P7167038",137.535
"2018-08-07 21:20","P7167039",137.059
"2018-08-07 21:42","P7167040",135.953
"2018-08-08 18:46","P7187041",136.052
"2018-08-08 19:08","P7187042",134.915
"2018-08-08 19:29","P7187043",136.095
"2018-08-08 19:50","P7187044",136.45
"2018-08-08 20:11","P7187045",134.217
"2018-08-08 20:33","P7187046",135.439
"2018-08-08 20:54","P7187047",136.001
"2018-08-08 21:15","P7187048",136.74
"2018-08-08 21:37","P7187049",136.484
"2018-08-08 21:59","P7187050",136.539
"2018-08-08 22:20","P7187251",137.761
"2018-08-08 22:43","P7187252",135.513
"2018-08-08 23:04","P7187253",137.093
"2018-08-08 23:25","P7187254",134.987
"2018-08-08 23:46","P7187255",137.198
"2018-08-09 0:08","P7187256",136.821
"2018-08-09 0:29","P7187257",136.383
"2018-08-09 0:51","P7187258",136.781
"2018-08-09 1:12","P7187259",135.583
"2018-08-09 1:34","P7187260",138.232
"2018-08-09 1:55","P7187261",136.866
"2018-08-09 2:17","P7187262",137.861
"2018-08-09 2:38","P7187263",135.862
"2018-08-09 3:00","P7187264",137.402
"2018-08-09 3:22","P7187265",137.569
"2018-08-09 3:43","P7187266",136.892
"2018-08-09 4:05","P7187267",135.864
"2018-08-09 4:26","P7187268",137.459
"2018-08-09 4:47","P7187269",138.092
"2018-08-09 5:11","P7187270",136.351
"2018-08-09 5:33","P7187271",138.496
"2018-08-09 5:54","P7187272",137.401
"2018-08-09 6:15","P7187273",136.741
"2018-08-09 6:37","P7187274",135.685
"2018-08-09 6:57","P7187275",137.378
"2018-08-09 7:19","P7187276",136.296
"2018-08-09 7:41","P7187277",136.457
"2018-08-09 8:02","P7187278",137.396
"2018-08-09 8:23","P7187279",137.803
"2018-08-09 8:45","P7187280",136.711
"2018-08-09 9:06","P7187281",136.995
"2018-08-09 9:27","P7187282",135.441
"2018-08-09 9:48","P7187283",137.887
"2018-08-09 10:10","P7187284",136.683
"2018-08-09 10:31","P7187285",135.787
"2018-08-09 10:52","P7187286",137.155
"2018-08-09 11:14","P7187287",136.465
"2018-08-09 11:37","P7187288",135.167
"2018-08-09 11:58","P7187289",133.931
"2018-08-09 12:20","P7187290",135.092
"2018-08-09 12:42","P7187291",135.878
"2018-08-09 13:03","P7187292",137.805
"2018-08-09 13:24","P7187293",137.451
"2018-08-09 13:45","P7187294",135.809
"2018-08-09 14:06","P7187295",137.35
"2018-08-09 14:27","P7187296",136.142
"2018-08-09 14:48","P7187297",135.964
"2018-08-09 15:10","P7187298",134.615
"2018-08-09 15:32","P7187299",136.261
"2018-08-09 15:53","P7187300",136.587
"2018-08-09 16:14","P7188001",137.212
"2018-08-09 16:35","P7188002",136.858
"2018-08-09 16:57","P7188003",135.305
"2018-08-09 17:19","P7188004",136.106
"2018-08-09 17:40","P7188005",135.633
"2018-08-09 18:03","P7188006",135.879
"2018-08-09 18:26","P7188007",136.939
"2018-08-09 18:47","P7188008",134.319
"2018-08-09 19:09","P7188009",136.577
"2018-08-09 19:30","P7188010",134.454
"2018-08-09 19:52","P7188011",134.974
"2018-08-09 20:13","P7188012",137.172
"2018-08-09 20:34","P7188013",135.015
"2018-08-09 20:56","P7188014",137.019
"2018-08-09 21:17","P7188015",135.736
"2018-08-09 21:38","P7188016",136.966
"2018-08-09 22:00","P7188017",135.619
"2018-08-09 22:21","P7188018",136.545
"2018-08-09 22:43","P7188019",137.025
"2018-08-09 23:05","P7188020",136.452
"2018-08-12 0:28","P7188021",135.596
"2018-08-12 0:49","P7188022",136.602
"2018-08-12 1:10","P7188023",136.705
"2018-08-12 1:32","P7188024",137.2
"2018-08-12 1:54","P7188025",135.572
"2018-08-12 2:15","P7188026",137.021
"2018-08-12 2:36","P7188027",137.479
"2018-08-12 2:57","P7188028",137.324
"2018-08-12 3:19","P7188029",137.469
"2018-08-12 3:40","P7188030",138.244
"2018-08-12 4:03","P7188031",136.232
